"id","page_id","created_at","table_count","changed_tables"
444389353,57863,2011-08-12T05:10:36Z,0,5
444459627,29686800,2011-08-12T16:11:41Z,16,2
444614841,32722347,2011-08-13T12:12:23Z,9,3
444734102,3837727,2011-08-14T02:12:48Z,4,4
444807352,543637,2011-08-14T14:32:09Z,6,2
445173445,22355,2011-08-16T16:16:55Z,163,2
445564473,28762737,2011-08-18T21:08:32Z,15,2
445832814,2081034,2011-08-20T15:17:20Z,3,2
445842370,29310095,2011-08-20T16:34:56Z,2,2
445902937,19907277,2011-08-20T23:47:49Z,12,2
446057125,11685502,2011-08-21T22:27:24Z,6,6
446175409,32831553,2011-08-22T16:47:08Z,2,2
446395828,4413211,2011-08-23T22:33:17Z,12,2
446550596,5313706,2011-08-24T21:02:09Z,46,25
446768752,3264817,2011-08-26T04:09:06Z,35,3
446942244,31931234,2011-08-27T08:07:14Z,2,4
447041005,26775444,2011-08-27T21:53:30Z,3,2
447168942,30655949,2011-08-28T17:43:38Z,3,2
447185279,1809220,2011-08-28T19:39:33Z,1,2
447469743,4795269,2011-08-30T11:15:26Z,9,2
447493831,410046,2011-08-30T14:42:39Z,6,2
447669434,3540863,2011-08-31T15:18:14Z,65,2
448093216,29790718,2011-09-02T19:54:04Z,2,2
448277345,5038053,2011-09-03T20:25:11Z,17,2
448448292,27118200,2011-09-04T18:57:40Z,5,5
448484120,31614586,2011-09-04T23:20:25Z,6,2
448486486,1629233,2011-09-04T23:41:38Z,3,2
448719932,30429305,2011-09-06T09:10:26Z,12,6
448747630,32909332,2011-09-06T13:36:30Z,4,2
449037248,3574775,2011-09-08T01:22:23Z,4,2
449115952,20424037,2011-09-08T10:26:30Z,1,1
449178207,7375831,2011-09-08T18:36:46Z,3,3
449200090,33010213,2011-09-08T20:58:27Z,2,2
449220828,12017602,2011-09-08T23:08:41Z,61,2
449582993,14810109,2011-09-10T19:26:35Z,18,2
449706054,27504647,2011-09-11T06:15:51Z,55,2
450101318,33063688,2011-09-12T16:14:26Z,9,9
450196373,5052295,2011-09-13T02:52:40Z,2,2
450330755,4238026,2011-09-13T18:00:52Z,4,2
450565667,25206989,2011-09-15T00:59:24Z,6,2
450807374,1825751,2011-09-16T13:53:08Z,2,2
450853564,2367217,2011-09-16T19:15:19Z,2,2
450959623,33077043,2011-09-17T12:26:05Z,3,2
450966161,1707010,2011-09-17T13:26:14Z,2,2
451332687,32100811,2011-09-19T14:26:17Z,4,8
451542013,3691070,2011-09-20T18:26:06Z,2,2
451735599,1945597,2011-09-21T20:25:17Z,133,2
451799637,78255,2011-09-22T05:42:06Z,9,6
451863518,7803425,2011-09-22T15:38:24Z,2,2
451872684,32313606,2011-09-22T16:42:38Z,2,2
452104707,22931111,2011-09-23T22:57:02Z,8,2
452352406,31190638,2011-09-25T13:35:09Z,10,3
452366148,7517779,2011-09-25T15:28:42Z,8,2
452459206,11986,2011-09-26T02:40:53Z,1,2
452551258,169574,2011-09-26T17:19:56Z,6,2
452560452,12359686,2011-09-26T18:14:33Z,2,2
452637608,44988349,2011-09-27T04:27:15Z,8,2
453185305,29278097,2011-09-30T09:17:03Z,8,3
453290390,26504978,2011-09-30T23:55:00Z,23,2
453319741,6670074,2011-10-01T05:08:06Z,0,4
453405454,26552157,2011-10-01T18:27:30Z,4,2
453789687,2606897,2011-10-03T22:58:45Z,1,2
453986697,4051501,2011-10-04T22:29:26Z,9,2
454088616,32512,2011-10-05T15:58:36Z,7,2
454113774,1967116,2011-10-05T19:04:21Z,24,2
454205321,32836952,2011-10-06T09:02:25Z,0,2
454277293,565328,2011-10-06T19:23:32Z,8,9
454316983,26137886,2011-10-07T00:39:35Z,6,8
454473608,12261789,2011-10-08T00:28:47Z,9,9
454785872,31884571,2011-10-09T23:25:30Z,2,2
454853993,24604415,2011-10-10T11:15:30Z,3,3
454926464,1873322,2011-10-10T20:18:05Z,2,2
455114559,29044071,2011-10-11T22:28:01Z,9,2
455151585,29633639,2011-10-12T04:06:18Z,10,2
455306700,19281864,2011-10-13T02:01:49Z,22,2
455377515,221558,2011-10-13T14:44:46Z,2,2
455423259,31843846,2011-10-13T19:52:25Z,2,2
455460067,1411403,2011-10-14T00:29:19Z,4,2
455692082,29196086,2011-10-15T14:20:55Z,8,2
455709795,11968,2011-10-15T16:45:13Z,2,2
455715943,1001231,2011-10-15T17:30:19Z,6,2
455764951,10972558,2011-10-15T23:37:57Z,0,2
455831764,33427480,2011-10-16T11:44:15Z,1,1
455868770,24594902,2011-10-16T16:58:15Z,0,9
455953804,29725372,2011-10-17T03:54:13Z,21,2
456039812,31176241,2011-10-17T17:34:54Z,8,2
456240125,557619,2011-10-18T20:08:12Z,0,2
456362829,5352428,2011-10-19T15:10:22Z,0,12
456528882,12998062,2011-10-20T15:30:22Z,6,2
456570885,136600,2011-10-20T20:18:50Z,16,2
456659358,28950717,2011-10-21T10:47:03Z,27,2
457174088,27227559,2011-10-24T17:00:22Z,10,2
457314033,741372,2011-10-25T13:26:43Z,2,2
457554785,5041167,2011-10-26T21:28:30Z,7,6
457565218,25942292,2011-10-26T22:41:33Z,4,2
457616471,24008332,2011-10-27T06:47:36Z,3,5
457839907,33557380,2011-10-28T16:26:48Z,2,2
457957436,24018430,2011-10-29T11:28:32Z,6,2
458081244,48370461,2011-10-30T05:08:18Z,0,2
458136607,15311356,2011-10-30T15:22:14Z,4,2
458241462,31788792,2011-10-31T03:47:26Z,9,3
458377983,8096136,2011-10-31T23:30:53Z,34,2
458497736,28511558,2011-11-01T18:08:36Z,4,2
458597605,12632952,2011-11-02T06:44:19Z,1,1
458753899,8490502,2011-11-03T03:46:19Z,30,2
458879821,4276758,2011-11-03T22:08:00Z,15,2
459076063,30821628,2011-11-05T02:28:06Z,8,2
459153183,33273218,2011-11-05T16:11:21Z,27,2
459168063,16885554,2011-11-05T18:04:39Z,8,2
459303655,19961056,2011-11-06T15:44:51Z,12,8
459323690,22563958,2011-11-06T18:13:47Z,2,4
459407309,32923239,2011-11-07T04:42:49Z,7,2
459446900,31684031,2011-11-07T12:22:33Z,6,2
459510480,31664129,2011-11-07T20:23:03Z,68,4
459754246,30228720,2011-11-09T04:41:29Z,12,2
459933772,27042836,2011-11-10T07:10:22Z,5,2
460091637,18921979,2011-11-11T06:13:51Z,4,2
460128108,634802,2011-11-11T13:54:58Z,0,4
460278994,17589587,2011-11-12T12:11:55Z,2,4
460391505,31055925,2011-11-13T04:27:55Z,4,2
460637076,10244797,2011-11-14T17:30:57Z,31,6
460836829,17545450,2011-11-15T20:49:42Z,0,2
460842910,17551529,2011-11-15T21:28:42Z,0,2
460852655,215013,2011-11-15T22:28:57Z,11,2
460919031,723665,2011-11-16T08:54:46Z,2,2
460947528,21129791,2011-11-16T14:16:09Z,0,2
460956698,31993542,2011-11-16T15:24:49Z,6,5
460991545,18315,2011-11-16T19:23:32Z,0,7
461085003,1083858,2011-11-17T09:18:02Z,4,27
461235217,16190519,2011-11-18T05:41:13Z,2,2
461261152,28425694,2011-11-18T11:20:01Z,12,2
461607958,27583194,2011-11-20T15:41:35Z,13,2
462195587,1970304,2011-11-24T01:47:15Z,9,6
462444830,29826781,2011-11-25T19:06:23Z,2,2
462515097,23411531,2011-11-26T04:14:29Z,4,2
462578745,23680998,2011-11-26T15:27:55Z,2,2
462763413,17617561,2011-11-27T17:44:54Z,11,8
462948044,24028176,2011-11-28T19:54:03Z,17,2
463907024,20301715,2011-12-03T23:21:03Z,70,2
464044054,451160,2011-12-04T14:20:11Z,50,2
464150407,32774699,2011-12-05T03:01:02Z,33,2
464215480,20553428,2011-12-05T14:25:20Z,0,1
464290237,20901963,2011-12-05T22:45:06Z,2,2
464570068,2397101,2011-12-07T14:14:11Z,3,3
464660708,2529197,2011-12-07T23:25:08Z,3,3
464786622,37534,2011-12-08T16:17:19Z,2,2
464987660,12846621,2011-12-09T18:19:44Z,2,2
465132870,2346667,2011-12-10T15:47:44Z,1,2
465221507,1591561,2011-12-11T02:24:28Z,3,3
465448101,34023181,2011-12-12T12:18:37Z,0,17
465507551,12164751,2011-12-12T19:45:40Z,10,2
465553228,4231848,2011-12-13T00:48:19Z,31,2
465603053,21312829,2011-12-13T07:57:03Z,61,2
465851394,24051383,2011-12-14T17:45:13Z,17,2
465886974,26258348,2011-12-14T21:14:32Z,4,2
466032208,938075,2011-12-15T18:14:45Z,0,12
466038070,163892,2011-12-15T18:57:18Z,2,2
466146715,16795291,2011-12-16T11:26:01Z,12,2
466406509,32780827,2011-12-17T21:56:22Z,19,2
466576843,1281389,2011-12-18T20:31:42Z,4,2
466598833,17997437,2011-12-18T23:09:25Z,108,2
466796010,22525057,2011-12-20T02:05:26Z,2,5
467539977,874504,2011-12-24T19:46:04Z,2,2
467628239,23120866,2011-12-25T13:34:42Z,11,2
468028385,16804159,2011-12-28T04:44:44Z,2,2
468181642,7028414,2011-12-29T00:22:06Z,4,2
468296362,34217880,2011-12-29T16:52:23Z,2,2
468424641,38481328,2011-12-30T03:42:03Z,10,2
468636913,3265937,2011-12-30T18:35:53Z,5,4
468775250,34222163,2011-12-31T14:25:12Z,22,3
468791615,365352,2011-12-31T16:37:26Z,4,2
468903705,4888040,2012-01-01T07:54:38Z,5,4
468964456,31890084,2012-01-01T17:50:45Z,4,6
469012186,34249826,2012-01-01T22:47:12Z,2,2
469311680,619407,2012-01-03T13:01:10Z,5,2
469550826,45218,2012-01-04T18:16:17Z,2,2
469580120,30857138,2012-01-04T20:38:05Z,23,2
469656434,30865926,2012-01-05T04:45:38Z,20,2
469735666,30470945,2012-01-05T16:17:37Z,1,2
469767405,750049,2012-01-05T19:21:12Z,8,2
469983649,229795,2012-01-06T22:49:17Z,4,2
470070247,1163998,2012-01-07T12:49:05Z,2,2
470115654,16941961,2012-01-07T18:06:24Z,0,3
470163131,4243698,2012-01-07T22:58:29Z,2,2
470500164,11332655,2012-01-09T21:06:15Z,0,2
470524077,3617148,2012-01-09T23:53:18Z,82,4
470637142,4155035,2012-01-10T16:41:19Z,0,2
470688153,32328043,2012-01-10T22:00:43Z,28,2
470945774,19139806,2012-01-12T10:21:29Z,10,6
470975113,532793,2012-01-12T14:57:43Z,15,2
471121927,32707565,2012-01-13T10:58:51Z,6,2
471339333,34372191,2012-01-14T16:13:03Z,6,4
471512251,34377410,2012-01-15T16:21:47Z,3,8
471683205,34278572,2012-01-16T14:35:27Z,2,2
471748317,5961223,2012-01-16T21:13:38Z,0,2
472027427,1299099,2012-01-19T09:18:39Z,2,2
472187530,4224812,2012-01-20T04:24:06Z,7,2
472279135,33965039,2012-01-20T16:47:48Z,4,2
472293194,33311829,2012-01-20T18:04:55Z,53,2
472403714,34281231,2012-01-21T09:37:21Z,15,4
472478077,8245873,2012-01-21T19:20:08Z,9,2
472528717,31860381,2012-01-22T00:40:26Z,9,6
472619387,1690486,2012-01-22T15:13:57Z,8,2
472988629,565944,2012-01-24T15:05:47Z,16,2
473032397,273726,2012-01-24T19:50:13Z,3,2
473324879,34328218,2012-01-26T12:49:42Z,14,2
473335518,34218029,2012-01-26T14:26:30Z,6,6
473447438,230955,2012-01-27T02:41:57Z,3,2
473895143,47894952,2012-01-29T18:26:09Z,18,2
474040757,7930825,2012-01-30T14:52:12Z,2,2
474291784,20246201,2012-01-31T22:31:19Z,9,2
474331072,7541765,2012-02-01T03:08:12Z,26,6
474479826,34572237,2012-02-01T22:48:48Z,2,2
474480128,11627546,2012-02-01T22:50:45Z,37,2
474549511,29202601,2012-02-02T09:25:41Z,2,3
474634610,28790036,2012-02-02T20:09:33Z,2,2
474838228,26823325,2012-02-03T19:36:45Z,2,2
474904251,13477836,2012-02-04T04:36:46Z,12,2
474936251,58706,2012-02-04T10:56:15Z,2,2
475417347,3092215,2012-02-06T16:32:54Z,2,1
475488798,13779832,2012-02-07T00:21:11Z,2,2
475931526,1088753,2012-02-09T12:14:40Z,0,3
475949709,1029272,2012-02-09T14:42:06Z,15,4
475977725,13695042,2012-02-09T17:23:48Z,3,2
476112323,14752049,2012-02-10T13:02:58Z,40,2
476131215,34682697,2012-02-10T15:37:24Z,6,6
476528714,1045380,2012-02-12T22:29:43Z,6,2
476573414,13771134,2012-02-13T03:00:01Z,20,2
476730971,763013,2012-02-13T22:47:20Z,8,2
476784720,2878808,2012-02-14T05:40:56Z,6,2
476818661,9678569,2012-02-14T11:54:53Z,0,3
476934378,3492217,2012-02-15T01:47:37Z,4,2
476934809,5715768,2012-02-15T01:51:06Z,5,4
477152053,5883363,2012-02-16T08:46:49Z,2,2
477270270,18411400,2012-02-16T22:56:27Z,14,2
477291188,11731631,2012-02-17T01:30:17Z,0,2
477315155,3318024,2012-02-17T04:52:51Z,13,4
477386345,32982278,2012-02-17T16:27:54Z,2,2
477435459,21849527,2012-02-17T21:55:09Z,13,1
477476142,9319103,2012-02-18T03:24:56Z,9,2
477576897,338344,2012-02-18T18:43:47Z,2,2
477779950,19651669,2012-02-19T22:04:05Z,4,2
477793168,12537116,2012-02-19T23:35:27Z,15,2
478130212,31115620,2012-02-21T20:31:24Z,3,2
478455077,22576,2012-02-23T17:25:37Z,3,2
478653673,29631371,2012-02-24T19:43:24Z,3,3
478710859,15627191,2012-02-25T02:16:07Z,16,2
478935964,4234576,2012-02-26T12:37:55Z,6,2
479003498,30732499,2012-02-26T20:25:34Z,6,2
479012629,30821628,2012-02-26T21:22:01Z,8,3
479055296,30999353,2012-02-27T02:26:43Z,5,2
479105999,17549610,2012-02-27T11:59:36Z,22,2
479112815,2559963,2012-02-27T13:06:56Z,11,7
479151909,29360375,2012-02-27T17:51:06Z,6,2
479213987,10465787,2012-02-28T00:20:14Z,2,2
479308382,474454,2012-02-28T15:21:00Z,2,2
479411447,4873771,2012-02-29T03:27:09Z,2,2
479419349,759295,2012-02-29T04:41:57Z,34,2
479586106,5671648,2012-03-01T03:10:01Z,10,2
479590224,171626,2012-03-01T03:44:30Z,3,2
480395913,1439959,2012-03-05T22:02:50Z,2,2
480396179,1265234,2012-03-05T22:04:38Z,4,2
480470878,9272179,2012-03-06T10:26:55Z,2,2
480519399,305147,2012-03-06T17:16:47Z,2,2
480566754,231150,2012-03-06T22:42:38Z,0,2
480692645,8471318,2012-03-07T17:16:07Z,11,4
480727026,11961880,2012-03-07T21:01:12Z,7,2
480747150,16677938,2012-03-07T23:26:15Z,135,96
480807573,29570161,2012-03-08T09:06:56Z,0,3
480971065,8775637,2012-03-09T08:50:51Z,6,2
481064367,19278567,2012-03-09T21:09:23Z,6,2
481263847,25598454,2012-03-11T03:06:24Z,14,1
481292044,24061330,2012-03-11T07:58:55Z,2,2
481398621,2076061,2012-03-11T21:45:30Z,3,2
481466045,28361803,2012-03-12T05:22:24Z,0,2
481601086,9945566,2012-03-13T00:05:56Z,5,2
481631184,34348544,2012-03-13T04:42:03Z,2,2
481870827,24217897,2012-03-14T16:27:16Z,2,2
482042902,1775706,2012-03-15T15:48:39Z,2,2
482216395,35098494,2012-03-16T16:36:40Z,4,4
482389944,16860409,2012-03-17T16:22:04Z,8,4
482604068,1888454,2012-03-18T20:56:31Z,3,2
483213111,26448275,2012-03-21T20:01:29Z,8,2
483268985,20936119,2012-03-22T00:00:51Z,25,2
483512009,17349106,2012-03-23T10:57:23Z,4,2
483751808,35208260,2012-03-24T22:19:04Z,1,1
483770417,13301372,2012-03-25T00:41:51Z,12,2
483836879,34587578,2012-03-25T12:05:23Z,2,2
483873617,28897542,2012-03-25T17:38:34Z,6,3
483925802,1647602,2012-03-25T23:34:59Z,2,2
484353436,28508186,2012-03-28T12:10:25Z,2,2
484623079,31890787,2012-03-30T00:21:14Z,36,2
485082533,129129,2012-04-02T01:17:50Z,3,2
485314508,23045350,2012-04-03T10:31:55Z,2,2
485322685,29108688,2012-04-03T11:57:34Z,2,2
485476409,31427041,2012-04-04T08:59:13Z,16,2
485496681,25738446,2012-04-04T11:47:03Z,10,2
485512360,47894952,2012-04-04T13:26:13Z,19,2
485893042,47921,2012-04-06T12:48:26Z,0,4
485923726,8149106,2012-04-06T16:08:46Z,31,2
485925010,13838626,2012-04-06T16:15:48Z,0,1
486057137,33545061,2012-04-07T10:16:21Z,0,1
486115817,13120740,2012-04-07T18:21:16Z,4,2
486170837,2248426,2012-04-08T00:20:07Z,3,3
486260299,7651470,2012-04-08T14:24:45Z,16,2
486366098,35402792,2012-04-09T03:23:14Z,4,4
486397080,13739823,2012-04-09T08:52:36Z,10,2
486420980,32308,2012-04-09T12:48:23Z,16,14
486485833,35413708,2012-04-09T19:26:59Z,2,2
486746828,1421205,2012-04-11T03:25:05Z,6,2
487029665,35471272,2012-04-12T16:47:00Z,4,2
487120926,5030669,2012-04-13T05:13:13Z,24,42
487215036,221677,2012-04-13T18:35:47Z,8,2
487360207,31854275,2012-04-14T16:46:44Z,35,2
487983896,35538266,2012-04-18T11:03:06Z,24,24
488214948,5373528,2012-04-19T19:07:21Z,29,3
488320692,35562907,2012-04-20T11:41:52Z,2,2
488356959,6794739,2012-04-20T16:29:22Z,5,2
488390170,3373497,2012-04-20T20:34:30Z,4,2
488414442,3395535,2012-04-20T23:52:40Z,14,2
488431279,31348569,2012-04-21T02:53:16Z,12,2
488502199,20524263,2012-04-21T15:12:59Z,16,2
488550880,18404191,2012-04-21T21:07:29Z,14,2
488700363,35576776,2012-04-22T19:53:16Z,29,2
489144901,25979342,2012-04-25T12:23:49Z,204,2
489545491,394357,2012-04-27T23:18:23Z,1,2
489553771,210892,2012-04-28T00:39:40Z,8,14
489842708,661036,2012-04-29T20:43:07Z,28,14
489904383,15841922,2012-04-30T05:49:30Z,9,2
489971991,8394247,2012-04-30T16:28:37Z,4,4
489984465,602381,2012-04-30T17:54:39Z,19,2
490025362,35519168,2012-04-30T22:24:42Z,0,3
490196908,16527449,2012-05-01T21:49:20Z,0,2
490246532,8791609,2012-05-02T04:55:18Z,16,2
490367877,10812080,2012-05-02T21:42:53Z,10,2
490475247,78428,2012-05-03T14:54:01Z,37,3
490481474,35677097,2012-05-03T15:36:00Z,4,5
490493459,564161,2012-05-03T16:58:30Z,13,2
490527353,568092,2012-05-03T20:43:01Z,18,2
490530699,110280,2012-05-03T21:04:27Z,10,2
490584141,26711859,2012-05-04T05:23:43Z,42,2
491063838,200053,2012-05-06T21:03:16Z,17,2
491086428,2903737,2012-05-06T23:26:45Z,9,2
491253310,35749273,2012-05-07T21:17:44Z,2,2
491510328,23581558,2012-05-09T02:37:07Z,2,2
491512565,320466,2012-05-09T02:53:32Z,3,2
491534168,622757,2012-05-09T05:45:02Z,4,4
491714754,13196547,2012-05-10T01:31:53Z,0,1
491770615,32071439,2012-05-10T10:25:33Z,0,3
492166632,228464,2012-05-12T07:32:11Z,4,2
492234942,167091,2012-05-12T18:02:02Z,20,2
492243922,3454,2012-05-12T19:03:33Z,6,2
492440034,22651689,2012-05-14T00:05:37Z,5,2
492803973,1162511,2012-05-16T02:47:49Z,0,4
492820230,35836683,2012-05-16T05:55:58Z,3,3
492891983,12414833,2012-05-16T17:21:33Z,14,2
492982314,12633799,2012-05-17T06:12:57Z,14,2
492984843,16196544,2012-05-17T06:44:00Z,2,2
493052347,204196,2012-05-17T16:59:18Z,4,2
493160577,35859130,2012-05-18T09:03:39Z,3,2
493244633,34907483,2012-05-18T20:15:30Z,4,2
493271910,30011179,2012-05-19T00:05:45Z,17,2
493484054,26566628,2012-05-20T12:09:03Z,21,2
493516875,2826632,2012-05-20T16:08:38Z,3,2
493538634,330616,2012-05-20T18:33:21Z,4,98
493697525,12848838,2012-05-21T18:18:04Z,0,6
493783510,1825751,2012-05-22T06:23:15Z,32,5
493841261,23269335,2012-05-22T16:07:42Z,4,2
494119396,1789455,2012-05-24T08:14:32Z,20,2
494220821,3824329,2012-05-24T22:08:14Z,4,2
494381005,35571915,2012-05-25T22:41:29Z,2,2
494427399,5127293,2012-05-26T06:40:30Z,21,36
494596179,35946802,2012-05-27T10:29:54Z,16,4
494602900,34514869,2012-05-27T11:48:05Z,2,2
494612062,5229588,2012-05-27T13:08:53Z,113,3
494630504,29052228,2012-05-27T15:42:58Z,1,2
494657976,35122441,2012-05-27T18:56:54Z,8,8
494778183,34856285,2012-05-28T13:45:56Z,3,2
494917740,34358584,2012-05-29T08:31:55Z,14,2
495153549,1307603,2012-05-30T16:35:03Z,30,4
495295278,17347376,2012-05-31T13:39:56Z,2,2
495522423,25693556,2012-06-01T21:20:17Z,8,2
495723296,10599984,2012-06-03T05:22:42Z,10,10
495818783,7450945,2012-06-03T19:32:38Z,2,2
495888221,7025539,2012-06-04T06:00:28Z,3,5
495980178,92066,2012-06-04T19:19:36Z,13,4
495997549,28146944,2012-06-04T21:20:44Z,8,2
496148186,26520163,2012-06-05T18:10:38Z,10,2
496253029,24923185,2012-06-06T10:35:11Z,12,2
496346538,32153038,2012-06-06T22:27:03Z,9,2
496381132,22087299,2012-06-07T04:17:19Z,2,2
496550877,6418587,2012-06-08T05:26:29Z,4,2
496724233,34250544,2012-06-09T09:33:35Z,22,2
496792443,35375144,2012-06-09T19:53:05Z,7,2
496842773,428105,2012-06-10T03:09:11Z,2,2
496879495,30857138,2012-06-10T10:11:48Z,24,12
496932748,18024084,2012-06-10T17:55:04Z,28,2
497035948,36035902,2012-06-11T09:52:00Z,2,2
497063899,35021371,2012-06-11T14:14:19Z,6,2
497287068,36120723,2012-06-12T21:19:39Z,1,1
497365787,32260386,2012-06-13T08:43:20Z,18,2
497565699,25640730,2012-06-14T15:39:59Z,12,2
497822608,1188541,2012-06-16T05:07:58Z,4,2
497827349,26795,2012-06-16T06:10:56Z,3,2
497947854,21282985,2012-06-17T00:39:12Z,2,2
497998375,37477998,2012-06-17T10:02:24Z,2,2
498202587,10327031,2012-06-18T16:41:07Z,2,2
498301241,36183941,2012-06-19T07:15:07Z,6,6
498356369,36173536,2012-06-19T16:00:58Z,1,1
498407636,29892368,2012-06-19T22:27:07Z,0,1
498490519,8850611,2012-06-20T12:44:49Z,4,2
498498928,36185894,2012-06-20T14:02:16Z,1,2
498590731,36201245,2012-06-21T01:36:35Z,0,4
498742655,36211351,2012-06-21T22:53:26Z,1,1
499005833,30821628,2012-06-23T16:37:17Z,8,2
499031999,26755479,2012-06-23T20:11:06Z,2,2
499147297,729870,2012-06-24T15:27:11Z,31,2
499290089,18868131,2012-06-25T14:33:16Z,6,2
499427629,2443968,2012-06-26T11:23:22Z,1,2
499432304,5172914,2012-06-26T12:08:39Z,10,7
499533816,34160254,2012-06-27T01:17:05Z,2,2
499565996,498709,2012-06-27T07:20:08Z,3,2
499938244,35624254,2012-06-29T17:26:59Z,4,2
499959418,451160,2012-06-29T20:18:15Z,40,6
500058941,382371,2012-06-30T15:42:43Z,5,2
500149622,6118062,2012-07-01T07:34:44Z,15,2
500152006,36008306,2012-07-01T08:06:49Z,29,4
500172166,35952154,2012-07-01T12:09:09Z,2,4
500248042,176595,2012-07-01T23:42:05Z,19,2
500328620,36305904,2012-07-02T13:30:42Z,2,2
500372312,20581906,2012-07-02T19:37:11Z,13,2
500800192,3723799,2012-07-05T14:12:52Z,12,2
500938549,3979351,2012-07-06T12:01:45Z,2,2
500977500,36229707,2012-07-06T17:08:38Z,2,2
500992789,35766650,2012-07-06T19:08:21Z,6,2
501127654,599593,2012-07-07T17:39:57Z,2,2
501189318,287666,2012-07-08T02:56:49Z,25,8
501318084,30332742,2012-07-08T23:48:54Z,18,2
501347822,277570,2012-07-09T04:42:28Z,3,5
501361680,91195,2012-07-09T07:38:38Z,9,2
501405377,36374079,2012-07-09T14:49:09Z,1,1
501418124,36372567,2012-07-09T16:18:16Z,2,2
501461124,25320504,2012-07-09T21:21:19Z,14,2
501534164,16009,2012-07-10T09:58:49Z,15,2
501849326,84588,2012-07-12T07:47:07Z,11,2
502011722,36411175,2012-07-13T06:12:05Z,4,5
502025070,703111,2012-07-13T08:33:55Z,2,2
502037543,21684356,2012-07-13T10:37:20Z,4,2
502428698,2680305,2012-07-15T14:45:25Z,6,2
502960662,21392886,2012-07-18T13:49:58Z,7,5
503016931,233405,2012-07-18T20:44:41Z,24,2
503082360,36068023,2012-07-19T07:25:34Z,56,2
503113932,32362073,2012-07-19T13:04:38Z,27,4
503132322,4699160,2012-07-19T15:27:18Z,17,2
503214401,29196086,2012-07-20T02:23:12Z,8,2
503335921,695292,2012-07-20T20:38:19Z,12,2
503700916,1827374,2012-07-23T03:30:16Z,2,2
503759411,31691704,2012-07-23T12:26:31Z,2,2
503899598,723665,2012-07-24T05:59:55Z,2,2
503998816,35076265,2012-07-24T19:48:38Z,2,2
504252204,33354199,2012-07-26T11:09:54Z,12,2
504389773,31524181,2012-07-27T07:10:09Z,71,2
504639495,6844407,2012-07-28T19:52:10Z,26,12
504645790,10655280,2012-07-28T20:40:11Z,3,2
504933872,11673549,2012-07-30T13:35:57Z,0,2
505119775,36571276,2012-07-31T16:25:49Z,66,4
505299597,31164208,2012-08-01T18:25:48Z,8,2
505442126,25084215,2012-08-02T16:10:35Z,12,2
505506744,967552,2012-08-03T00:59:01Z,14,2
505545703,23411607,2012-08-03T08:06:41Z,16,2
505551897,63578,2012-08-03T09:20:45Z,4,2
505659031,5805360,2012-08-03T23:54:14Z,11,3
505726331,31555231,2012-08-04T11:27:23Z,6,2
505742450,409176,2012-08-04T13:45:46Z,9,2
505873635,12146269,2012-08-05T09:06:47Z,25,2
505879480,24131322,2012-08-05T10:14:44Z,2,2
505901342,1666908,2012-08-05T13:38:52Z,0,3
506160245,29389943,2012-08-07T01:58:44Z,24,2
506283323,31742976,2012-08-07T20:16:32Z,11,3
506349039,31560106,2012-08-08T06:00:25Z,9,2
506364984,6438103,2012-08-08T09:13:31Z,7,2
506523447,3934071,2012-08-09T08:00:18Z,5,2
506586669,3443107,2012-08-09T17:15:46Z,34,4
506757574,3256380,2012-08-10T17:41:47Z,17,2
506817569,36690459,2012-08-11T01:16:03Z,2,2
507006695,35260636,2012-08-12T07:59:39Z,17,2
507175251,1632916,2012-08-13T09:09:03Z,3,3
507334123,12146269,2012-08-14T07:05:59Z,25,2
507388348,30175697,2012-08-14T15:30:25Z,2,2
507448828,164479,2012-08-14T22:46:16Z,0,3
507498597,25001260,2012-08-15T07:44:40Z,3,2
507503288,5323,2012-08-15T08:40:13Z,29,2
507719102,363342,2012-08-16T18:07:26Z,6,2
507954417,7561720,2012-08-18T08:00:58Z,4,2
507991597,63032,2012-08-18T14:54:26Z,14,2
508255436,36665815,2012-08-20T08:28:27Z,13,84
508348629,36110078,2012-08-20T20:58:46Z,0,2
508557250,34072793,2012-08-22T03:04:02Z,29,2
508625008,27403436,2012-08-22T14:49:26Z,10,2
508680183,21698781,2012-08-22T21:11:44Z,3,3
508692003,2676045,2012-08-22T22:26:27Z,4,2
508711808,26566628,2012-08-23T01:18:48Z,21,2
508767400,631118,2012-08-23T12:01:48Z,1,1
508791964,33615633,2012-08-23T15:29:37Z,5,2
508831426,6357532,2012-08-23T20:22:10Z,73,2
508843951,298686,2012-08-23T21:59:22Z,2,2
509006106,36819943,2012-08-24T23:25:32Z,2,2
509038636,4103708,2012-08-25T05:13:21Z,2,2
509287847,15130811,2012-08-26T18:28:19Z,2,2
509315980,5744211,2012-08-26T21:39:46Z,12,2
509460180,5711789,2012-08-27T17:07:58Z,4,2
509468689,14627,2012-08-27T18:07:13Z,4,1
509544091,701990,2012-08-28T04:00:17Z,6,2
509620044,27076211,2012-08-28T15:59:54Z,50,2
509670558,27915406,2012-08-28T21:40:22Z,6,2
509894033,2858718,2012-08-30T07:27:18Z,42,34
510235665,36794355,2012-09-01T06:23:50Z,3,3
510279147,4888040,2012-09-01T14:18:55Z,5,2
510280061,163571,2012-09-01T14:27:16Z,2,2
510551762,1435715,2012-09-03T08:03:22Z,18,2
510553228,11898862,2012-09-03T08:18:38Z,36,6
