currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,isContributorAnonymous,timeOfDay,dayOfWeek,isMinorEdit,commentLength,isBot,hasPreviousSameContributor,timeSinceLastArticleEdit,sizeChange,timeSinceLastArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,isRankChange,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,previousLength,offensiveWordCountInTables,offensiveWordCountInComment,averageRelativeFrequencyOfNewAddedWords,LZWCompressionRate,KLDOfCharDistribution,isCommentDeleted,isContributorDeleted,revision_id,tag_id
13,2,26,1.0,0.0,1,11,2,0,0,0,0,725,-4,-1,0,4.6446818E-4,0,0.0,0.0,0.0,0.9523809523809523,0,0.016806724,0.8095238,0.14565827,0.23111111,1,22,373,3,0,1.0,0.843501326259947,494.7045576407507,0,0,152671869,3
13,2,26,1.0,0.0,1,11,2,0,0,0,0,725,-4,-1,0,4.6446818E-4,0,0.0,0.0,0.0,0.9523809523809523,0,0.016806724,0.8095238,0.14565827,0.23111111,1,22,373,3,0,1.0,0.843501326259947,494.7045576407507,0,0,152671869,11
10,3,30,1.0,0.0,0,7,5,0,18,0,0,47,-85,4690,0,0.13963965,0,0.0,0.0,0.0,1.0,1,0.0,0.76942354,0.12280702,0.18992248,2,24,481,1,0,1.0,0.5989974937343359,12.773388773388774,0,0,44181758,12
59,4,236,1.0,0.01694915254237288,1,22,5,0,17,0,0,24045,1124,-1,0,5.0942437E-4,0,4.0,1.0,0.0,0.9724137931034482,0,0.10323383,0.7835821,0.10986733,0.19258721,3,15,2388,6,0,1.0,0.5458677685950413,1203.242881072027,0,0,583839893,12
10,3,30,1.0,-0.2,1,23,6,0,13,0,0,1276,-1730,2,0,9.1033225E-4,0,-6.0,-2.0,0.0,0.9553571428571428,0,0.14709236,0.76339793,0.09036488,0.17181572,2,15,3539,0,0,1.0,0.3905458638154192,377.5981915795423,0,0,393882592,5
55,3,165,1.0,0.0,1,21,7,0,0,0,0,2,2,-1,0,2.7419798E-4,0,0.0,0.0,0.0,1.0,0,0.06927374,0.7388268,0.11452514,0.20634122,2,13,3593,8,0,1.0,0.4083798882681564,231.1338714166435,0,0,344089446,5
55,3,165,1.0,0.0,1,21,7,0,0,0,0,2,2,-1,0,2.7419798E-4,0,0.0,0.0,0.0,1.0,0,0.06927374,0.7388268,0.11452514,0.20634122,2,13,3593,8,0,1.0,0.4083798882681564,231.1338714166435,0,0,344089446,11
1,5,5,1.0,0.0,0,11,7,0,99,0,0,61687,2733,-1,0,0.005050505,0,0.0,0.0,0.0,0.9,0,0.08188586,0.7766749,0.104218364,0.1764706,2,15,1110,4,0,1.0,0.5525227460711332,5500.274965874968,0,0,752961584,12
44,3,132,1.0,0.0,0,11,5,0,50,0,0,1702,6,-1,0,0.0013297872,0,0.0,0.0,0.0,0.9935064935064934,1,0.15073383,0.7893693,0.099960335,0.185567,3,16,2596,1,0,1.1111112,0.4343514478381595,825.0088395101776,0,0,316107378,12
11,2,22,1.0,0.0,1,2,1,0,24,0,0,16305,111,-1,0,0.0015151515,0,0.0,0.0,0.0,0.9772727272727273,0,0.026512967,0.7688761,0.023054754,0.032051284,2,10,1728,0,0,1.25,0.43573487031700286,5836.216524216525,0,0,529527869,12
293,8,2344,1.0,0.0034129692832764505,1,22,1,0,0,0,0,13557,-315,-1,0,0.0015873016,0,0.0,0.0,0.0,0.9961127308066083,0,0.102890775,0.75231194,0.075276464,0.13111061,3,36,30949,21,0,1.1666666,0.36225841897744165,533.0452033991405,0,0,453789687,4
7,7,49,1.0,0.0,0,20,5,1,36,0,1,6,2,1,0,0.0025728988,0,0.0,0.0,0.0,0.972972972972973,0,0.088626295,0.76366323,0.122599706,0.22192514,3,24,659,2,0,1.125,0.6454948301329394,1123.1368740515932,0,0,81271867,12
30,2,60,1.0,0.03333333333333333,0,4,6,0,18,0,0,374,440,-1,0,2.4201356E-4,0,2.0,1.0,0.0,0.9928571428571429,0,0.021432709,0.76501256,0.14211237,0.23627609,2,16,5212,9,0,1.0,0.41706800231169333,755.1716852512302,0,0,606857480,12
28,14,392,1.0,0.0,0,23,1,0,32,0,0,2180,217,3758,0,0.5405405,0,0.0,0.0,0.0,0.9753694581280788,1,0.15115353,0.6308671,0.11336516,0.30944625,4,15,2503,0,0,1.2142857,0.44952380952380955,1065.875984715777,0,0,671323165,12
64,4,256,1.0,0.015625,1,1,3,0,10,0,0,94103,402,-1,0,0.0017006802,0,4.0,1.0,0.0,0.9909638554216867,0,0.07710805,0.76563,0.11542161,0.2013986,3,25,6218,18,0,1.0,0.41465352828989194,2479.411490054887,0,0,670448544,12
39,4,156,1.0,0.0,0,20,5,1,18,0,1,6,0,6,9,0.027659575,5,0.0,0.0,0.0,0.9852380952380952,0,0.1995353,0.7298867,0.11153064,0.2662968,3,43,3541,0,0,1.0,0.39983443708609273,21.39960463146004,0,0,726850984,12
39,4,156,1.0,0.0,1,20,5,0,0,0,1,24,0,24,5,0.012847966,6,0.0,0.0,0.0,0.9852380952380952,0,0.20058393,0.7287591,0.111532845,0.26769447,3,43,3441,0,0,1.0,0.39794786466999443,0.0,0,0,726849949,3
12,3,36,1.0,0.0,0,15,2,0,14,0,0,8558,94,-1,0,0.0026666666,0,0.0,0.0,0.0,0.9696969696969697,0,0.0,0.8134328,0.0721393,0.09731544,2,30,851,1,0,1.3333334,0.5522388059701493,695.7691604648126,0,0,398456725,12
15,3,45,1.0,0.0,1,17,5,0,0,0,0,1195,37,-1,0,7.4404763E-4,0,0.0,0.0,0.0,0.9886363636363636,0,0.00826067,0.76135844,0.14180817,0.23198198,3,22,2295,0,0,1.0,0.4015603487838458,0.0,0,0,499938244,5
1,2,2,1.0,0.0,1,14,2,0,16,0,0,707,495,-1,0,2.0383204E-4,0,0.0,0.0,0.0,0.9,0,0.35653266,0.7022613,0.047487438,0.15922494,5,55,4114,1,0,1.0,0.45565383695912026,131.9202722411279,0,0,519396614,2
1,2,2,1.0,0.0,1,14,2,0,16,0,0,707,495,-1,0,2.0383204E-4,0,0.0,0.0,0.0,0.9,0,0.35653266,0.7022613,0.047487438,0.15922494,5,55,4114,1,0,1.0,0.45565383695912026,131.9202722411279,0,0,519396614,3
1,2,2,1.0,0.0,1,14,2,0,16,0,0,707,495,-1,0,2.0383204E-4,0,0.0,0.0,0.0,0.9,0,0.35653266,0.7022613,0.047487438,0.15922494,5,55,4114,1,0,1.0,0.45565383695912026,131.9202722411279,0,0,519396614,11
8,2,16,1.0,0.0,1,2,4,0,13,0,0,41854,1,-1,0,0.0057142857,0,0.0,0.0,0.0,0.9285714285714286,0,0.18018018,0.4774775,0.045045044,0.17857143,2,7,327,0,0,1.3333334,1.2212389380530972,1033.394495412844,0,0,628872791,5
16,2,32,1.0,0.0625,0,11,6,0,12,0,0,3181,428,5662,0,0.0043604653,0,2.0,1.0,0.0,0.9827586206896551,0,0.07478633,0.8055556,0.0982906,0.1554054,3,19,1007,5,0,1.1666666,0.47705442902881534,729.9647085784126,0,0,360880370,12
0,0,0,1.0,1.0,0,21,5,0,23,1,0,33,-138,832470,0,0.0011126564,1,0.0,0.0,0.0,1.0,0,0.21272299,0.73779875,0.09794682,0.22931442,3,20,2960,0,0,1.0,0.4642016806722689,660.4108108108109,0,0,515062353,12
16,6,96,1.0,0.0,1,11,1,0,0,0,1,23,1064,0,0,0.0031595577,0,0.0,0.0,0.0,0.9928571428571429,1,0.140599,0.7233777,0.10274542,0.21403813,3,33,2410,0,0,2.0,0.478369384359401,186.95435684647305,0,0,308463818,5
115,4,460,1.0,0.0,1,1,5,0,22,0,0,1396,422,1,0,6.30517E-4,0,0.0,0.0,0.0,0.999757399320718,1,0.037309717,0.78968745,0.102627926,0.15794992,3,24,38156,61,0,1.0,0.4338693625268451,524.0230632141734,0,0,629002128,12
9,2,18,1.0,0.1111111111111111,0,16,3,0,0,0,0,9455,5059,9,0,0.22222222,0,-2.0,-1.0,0.0,0.9375,0,0.027522936,0.80733943,0.12844037,0.1971831,2,17,220,0,0,1.0,1.0275229357798166,451.49090909090904,0,0,7078112,12
8,6,48,1.0,0.0,0,18,5,0,152,0,1,7,0,7,2,0.13030303,1,0.0,0.0,0.0,0.9861111111111112,0,0.033799533,0.7074592,0.09090909,0.156,3,45,1818,0,0,1.0833334,0.4960272417707151,964.141214121412,0,0,665653919,12
0,0,0,1.0,1.0,1,19,6,0,13,0,0,2194,-314,-1,0,0.11111111,0,0.0,0.0,0.0,1.0,0,0.021613833,0.7146974,0.1037464,0.17603911,2,12,745,0,0,1.5,0.5385714285714286,1659.0174496644297,0,0,567981894,12
9,4,36,1.0,0.0,0,18,5,1,25,0,1,2,62,1,0,0.375,0,0.0,0.0,0.0,0.9857142857142858,0,0.14210527,0.7460526,0.17631578,0.41230768,32,15,756,2,0,1.75,0.4644736842105263,415.83068783068785,0,0,576759061,12
40,4,160,1.0,0.0,0,16,1,1,49,0,0,10,-755,7746,19,0.046599496,83,-4.0,-1.0,0.0,1.0,0,0.13287905,0.68313456,0.112436116,0.25680932,3,13,1207,1,0,1.0,0.530664395229983,549.1875172604252,0,0,431675808,12
1,4,4,1.0,0.0,1,21,7,0,20,0,0,3128,-1899,1,0,0.007352941,0,-2.0,-1.0,1.0,0.9375,0,0.03276131,0.7535101,0.06864274,0.10526316,2,15,656,1,0,1.0,0.47425897035881437,31.21951219512195,0,0,515374087,12
1,2,2,1.0,0.0,1,13,6,0,27,0,0,1159,-8,1,0,0.0012919897,0,0.0,0.0,0.0,0.75,0,0.18379888,0.76536316,0.10446928,0.21896955,2,17,1795,0,0,1.0,0.4688542825361513,140.90696378830083,0,0,172082553,5
31,11,341,1.0,0.0,0,8,2,0,57,0,0,0,-143,4,1,0.47027028,3,0.0,0.0,0.0,0.9879032258064516,0,0.03736264,0.75004995,0.06253746,0.096189305,3,25,4964,6,0,1.0,0.4370768618080446,1523.3055228413812,0,0,494917740,12
10,2,20,1.0,0.0,0,17,1,1,127,0,0,3,-2,-1,2,0.0021551724,0,0.0,0.0,0.0,0.95,0,0.19690265,0.74336284,0.081858404,0.17619048,2,53,354,0,0,1.0,0.7425531914893617,3606.149475383371,0,0,661867340,12
20,6,120,1.0,0.0,1,10,3,0,10,0,0,31477,103,-1,0,0.0038910506,0,0.0,0.0,0.0,0.9956140350877193,0,0.09498208,0.69265234,0.1438172,0.31688055,7,11,2230,3,0,1.0,0.3602150537634409,414.1919282511211,0,0,136325749,12
64,8,512,1.0,0.0,1,21,4,0,0,0,0,2790,-1226,2892,0,0.0121951215,28,0.0,0.0,0.0,0.9570552147239264,0,0.20021047,0.65061826,0.07734807,0.20733428,3,14,3772,2,0,1.0,0.48713235294117646,1616.874578231949,0,0,581682112,5
64,8,512,1.0,0.0,1,7,7,0,0,0,0,1772,-36,34,0,0.0028860029,0,0.0,0.0,0.0,1.0,0,0.2011771,0.64606744,0.07731407,0.2103348,3,13,3739,2,0,1.0,0.48586666666666667,15.61059106713025,0,0,551424594,12
10,4,40,1.0,0.5,0,3,6,1,98,0,0,77,-986,2291,2,0.23247233,0,-14.0,1.0,-2.0,0.4666666666666667,0,0.10834814,0.77797514,0.14564832,0.2779661,2,40,644,0,0,1.0967742,0.7140319715808171,1769.703795721186,0,0,229347017,12
20,4,80,1.0,0.0,1,21,1,0,17,0,0,134,1,-1,0,2.9368576E-4,0,0.0,0.0,0.0,0.9916666666666667,0,0.042524006,0.7856653,0.10973937,0.17325392,3,13,3051,2,0,1.3333334,0.34556050737058625,716.5650606358571,0,0,330313029,12
1,1,1,1.0,0.0,0,8,7,0,13,0,0,45018,806,8782,0,0.0359116,0,0.0,0.0,0.0,0.0,0,0.0,0.41379312,0.06896552,0.2,1,9,85,0,0,0,0.9770114942528736,1036.0470588235294,0,0,791916675,12
1,3,3,1.0,0.0,1,16,1,0,19,0,1,1,0,1,0,0.0021377672,4,0.0,0.0,0.0,0.8333333333333333,0,0.11307054,0.7686722,0.088174276,0.15539305,4,31,964,4,0,0,0.6763185108583247,0.0,0,0,357015681,12
16,4,64,1.0,0.0,0,13,7,1,169,0,1,8256,54,8256,0,0.008765522,0,0.0,0.0,0.0,0.9962962962962962,0,0.024276149,0.78368545,0.08955269,0.13368936,3,35,32550,17,0,1.0,0.357635287657861,7041.0361904761885,0,0,331429481,12
24,4,96,1.0,0.0,0,9,5,1,218,1,0,626,0,14910,8,0.011734694,45,0.0,0.0,0.0,1.0,0,0.047920793,0.7568317,0.12039604,0.20457605,2,49,2334,4,0,1.1111112,0.42427837089758796,7579.739661195693,0,0,518668822,12
9,4,36,1.0,0.0,1,8,4,0,0,0,0,13964,-44,-1,0,0.004032258,0,0.0,0.0,0.0,0.9852941176470589,0,0.07580825,0.7268673,0.06020067,0.101886794,3,11,1018,0,0,1.0,0.5255555555555556,0.0,0,0,506523447,6
9,4,36,1.0,0.0,1,8,4,0,0,0,0,13964,-44,-1,0,0.004032258,0,0.0,0.0,0.0,0.9852941176470589,0,0.07580825,0.7268673,0.06020067,0.101886794,3,11,1018,0,0,1.0,0.5255555555555556,0.0,0,0,506523447,11
14,3,42,1.0,0.0,1,13,3,0,0,0,1,1,2,1,0,0.0011370097,1,0.0,0.0,0.0,0.9642857142857143,0,0.030612245,0.5,0.040816326,0.0952381,2,10,347,0,0,1.0,0.8585858585858586,0.0,0,0,391834574,2
4,8,32,1.0,0.0,1,10,2,0,0,0,0,9391,10,-1,0,0.0064102565,0,0.0,0.0,0.0,0.9814814814814815,0,0.04883227,0.641189,0.067940556,0.12955466,5,16,476,0,0,1.0,0.5200845665961945,551.1529411764706,0,0,584344950,12
13,2,26,1.0,0.0,1,16,7,0,18,0,0,1413,1232,0,0,0.008333334,0,0.0,0.0,0.0,0.9974999999999999,0,0.084451675,0.79869866,0.10776739,0.17769334,3,15,7406,13,0,1.0,0.413017594919963,11.06130164731299,0,0,414971260,12
7,7,49,1.0,0.0,0,22,5,0,13,0,1,9,380,9,0,0.021558871,0,0.0,0.0,0.0,0.9942857142857143,0,0.08605255,0.719896,0.127635,0.25623187,4,15,3467,3,0,1.0,0.501552356759808,130.2520911450822,0,0,762295615,12
11,2,22,1.0,0.0,1,20,5,0,12,0,0,765,588,0,0,0.015,1,0.0,0.0,0.0,0.9705882352941176,0,0.065104164,0.7369792,0.104166664,0.18348624,2,12,383,1,0,1.0,0.7942708333333334,114.96605744125327,0,0,493244633,12
168,5,840,1.0,0.0,1,8,5,0,19,0,0,8012,-58,-1,0,0.00124533,0,0.0,0.0,0.0,0.9994089834515366,0,0.086290255,0.77284276,0.030484308,0.04646515,3,18,12313,6,0,1.0,0.17889043677784153,1198.5615203443515,0,0,480971065,5
98,4,392,1.0,0.01020408163265306,0,18,1,0,8,0,0,476,0,1938,2,0.14492753,229,-481.0,1.0,-5.0,1.0,0,0.030225988,0.75310737,0.13135593,0.22206303,3,19,3551,2,0,1.0,0.496045197740113,262.94489815075565,0,0,390108864,12
12,2,24,1.0,0.08333333333333333,0,17,3,0,28,0,0,2149,679,-1,0,1.3858093E-4,0,2.0,1.0,0.0,0.9210526315789473,0,0.014994233,0.7831603,0.10957324,0.16637479,2,13,937,1,0,1.1,0.47750865051903113,770.562992326066,0,0,569597056,12
21,7,147,1.0,0.0,0,5,1,1,17,0,0,23478,185,201893,0,0.0054945056,0,0.0,0.0,0.0,0.9980769230769231,0,0.109517306,0.6641621,0.09266849,0.20059143,3,19,4423,0,0,1.0,0.37814748201438847,187.0657924485643,0,0,574141812,12
362,6,2172,1.0,0.0,0,3,1,0,21,0,1,9353,198,8,0,0.9461538,1,0.0,0.0,0.0,0.9987468671679198,0,0.38153532,0.8194338,0.047819436,0.12258908,3,34,7839,1,0,1.0,0.20069129401598618,62.04873070544712,0,0,529529496,12
21,1,21,1.0,0.047619047619047616,0,4,1,0,131,0,1,3,0,3,1,0.004819277,1,1.0,1.0,0.0,0.9947089947089947,0,0.07518968,0.7348255,0.119044006,0.22021052,3,55,12861,14,0,1.0666667,0.2730652503793627,10669.616308837765,0,0,237001374,2
21,1,21,1.0,0.047619047619047616,0,4,1,0,131,0,1,3,0,3,1,0.004819277,1,1.0,1.0,0.0,0.9947089947089947,0,0.07518968,0.7348255,0.119044006,0.22021052,3,55,12861,14,0,1.0666667,0.2730652503793627,10669.616308837765,0,0,237001374,11
22,4,88,1.0,0.0,1,16,2,0,26,0,0,27530,0,-1,0,4.923683E-4,0,0.0,0.0,0.0,0.999793388429752,0,0.122670665,0.78935295,0.09888566,0.17415684,27,27,21351,6,0,1.0,0.27968633308439134,477.9721792890262,0,0,445173445,12
1,6,6,1.0,0.0,0,4,6,1,20,0,0,598,-14,-1,0,7.558579E-4,0,0.0,0.0,0.0,0.9833333333333333,0,0.14892183,0.63409704,0.074123986,0.18032786,2,10,1518,8,0,1.0,0.29310344827586204,154.47694334650856,0,0,313312311,12
4,3,12,1.0,0.0,0,20,1,0,25,0,0,2696,-131,2,0,0.2147651,0,-3.0,-1.0,0.0,1.0,0,0.0113528855,0.7549669,0.10312204,0.16100442,2,12,1077,5,0,1.0,0.4215500945179584,305.4410399257196,0,0,689855696,12
3,9,27,1.0,0.0,0,12,5,1,12,0,0,40975,136,-1,0,0.00990099,0,0.0,0.0,0.0,1.0,0,0.1462585,0.6659864,0.18095239,0.53413653,3,14,1471,1,0,1.0,0.3013605442176871,114.16451393609789,0,0,620367735,12
33,10,330,1.0,0.0,1,1,5,0,0,0,0,10823,-2,-1,0,0.0017667845,0,0.0,0.0,0.0,0.9993386243386243,0,0.19290571,0.667514,0.03712681,0.08486486,7,23,16942,3,0,0,0.275742466941253,0.0,0,0,723436655,5
43,8,344,1.0,0.0,0,22,2,0,36,0,0,34209,534,-1,0,0.0010718113,0,0.0,0.0,0.0,0.996316758747698,0,0.062202554,0.59881437,0.12273524,0.29655033,12,30,11910,0,0,1.0909091,0.28801535636788517,3055.06230058774,0,0,446395828,12
80,3,240,1.0,0.0,1,13,6,0,20,0,0,12841,-2,-1,0,0.009433962,0,0.0,0.0,0.0,0.9933774834437086,0,6.527415E-4,0.7591384,0.13707572,0.22058824,2,16,3046,13,0,1.0,0.5225048923679061,1061.7160366444675,0,0,233734861,2
13,11,143,1.0,0.0,1,0,2,0,19,0,0,74,704,5,0,0.004672897,0,0.0,0.0,0.0,0.9444444444444444,0,0.08564437,0.68107665,0.09869494,0.19868638,2,17,1194,1,0,1.2,0.49755301794453505,1559.5845896147405,0,0,164848121,12
12,2,24,1.0,0.0,0,13,5,0,0,0,1,2,160,1,0,0.6352201,1,0.0,0.0,0.0,0.9565217391304348,0,0.08146639,0.808554,0.09572301,0.15161291,2,46,491,0,0,0,0.7739307535641547,0.0,0,0,56493461,12
2,6,12,1.0,0.0,0,14,1,0,29,0,0,297,32,1,0,0.010152284,4,0.0,0.0,0.0,0.9166666666666666,0,0.016666668,0.75,0.104166664,0.16556291,2,15,211,1,0,1.0,0.8791666666666667,1908.2647491420166,0,0,667054735,12
10,5,50,1.0,0.0,1,18,3,0,11,0,0,6489,-294,0,0,0.0028288544,0,-10.0,0.0,-1.0,1.0,0,0.0072072074,0.8213642,0.15778635,0.24039216,2,68,3904,0,0,0,0.42857142857142855,0.0,0,0,695524658,12
5,9,45,1.0,0.0,1,3,7,0,28,0,0,353,-10,-1,0,0.0016583748,0,0.0,0.0,0.0,0.9848484848484849,0,0.20117474,0.70337737,0.06461087,0.147651,3,12,888,0,0,1.0,0.6152716593245228,523.147147147147,0,0,597757931,5
2,6,12,1.0,0.0,1,15,2,0,0,0,0,1093,0,1,0,0.0010235414,0,0.0,0.0,0.0,0.9791666666666666,0,0.09158879,0.7560748,0.29252335,0.78643215,3,30,1113,1,0,1.0,0.5401869158878505,15.64061096136568,0,0,784118846,12
1,8,8,1.0,0.0,0,19,7,0,0,0,0,15,-113,26,2,0.048373643,9,0.0,0.0,0.0,0.875,0,0.0,0.740458,0.07633588,0.11494253,2,17,145,11,0,0,1.1603053435114503,0.0,0,0,417476919,12
37,4,148,1.0,0.0,1,18,6,0,0,0,0,8316,346,-1,0,0.015384615,0,0.0,0.0,0.0,0.9880952380952381,0,0.049449287,0.7724874,0.0742313,0.114412025,4,21,8453,12,0,1.075,0.3884809545663148,14568.86261802254,0,0,278780014,2
37,4,148,1.0,0.0,1,18,6,0,0,0,0,8316,346,-1,0,0.015384615,0,0.0,0.0,0.0,0.9880952380952381,0,0.049449287,0.7724874,0.0742313,0.114412025,4,21,8453,12,0,1.075,0.3884809545663148,14568.86261802254,0,0,278780014,11
0,0,0,1.0,1.0,0,20,6,0,26,0,0,33,86,-1,0,2.6441037E-4,0,0.0,0.0,0.0,1.0,0,0.38579735,0.6640366,0.028654486,0.11480865,4,26,2423,4,0,1.0526316,0.5311461794019934,1728.9163465506842,0,0,250504363,2
0,0,0,1.0,1.0,0,20,6,0,26,0,0,33,86,-1,0,2.6441037E-4,0,0.0,0.0,0.0,1.0,0,0.38579735,0.6640366,0.028654486,0.11480865,4,26,2423,4,0,1.0526316,0.5311461794019934,1728.9163465506842,0,0,250504363,11
53,4,212,1.0,0.0,0,19,4,0,110,0,1,20,0,20,11,0.15202703,4,0.0,0.0,0.0,0.9988179669030732,0,0.20600222,0.7069285,0.12615784,0.33662876,3,56,5311,0,0,1.0,0.4055401662049862,2544.705259396172,0,0,329508882,12
8,3,24,1.0,0.0,1,19,2,0,32,0,1,7,470,3,0,0.011128776,0,0.0,0.0,0.0,0.9947089947089947,0,0.12640214,0.69830906,0.08940231,0.185288,3,16,5973,1,0,1.0,0.47424042272126815,8.400468776159384,0,0,560493023,12
14,4,56,1.0,0.0,1,11,6,0,13,0,0,16741,-4,0,0,0.032786883,0,0.0,0.0,0.0,0.9910714285714286,0,0.011190234,0.80264497,0.12207528,0.18237083,2,18,1981,3,0,1.0,0.42268565615462866,57.37708228167592,0,0,594505602,2
22,5,110,1.0,0.0,0,14,1,1,188,0,1,1341,0,1341,3,0.034188036,2,0.0,0.0,0.0,1.0,0,0.11302796,0.7031529,0.13087448,0.28795812,24,53,1544,0,0,1.0666667,0.47908073070123747,5920.96345049713,0,0,514323604,12
1,8,8,1.0,0.0,1,22,1,0,0,0,0,3168,8,11573,0,0.00921659,1,0.0,0.0,0.0,0.9375,0,0.0121951215,0.7195122,0.07723577,0.12258065,2,17,260,3,0,0,0.8252032520325203,0.0,0,0,585343986,12
5,14,70,1.0,0.0,0,15,6,0,19,0,0,6601,42,-1,0,4.1614647E-4,0,0.0,0.0,0.0,0.9973684210526316,0,0.0785829,0.6550582,0.11089924,0.2381979,10,26,10175,22,0,1.2,0.2861233059744226,89.2666339066339,0,0,567956851,12
10,9,90,1.0,0.0,1,2,2,0,28,0,1,3,-1014,2,0,9.5238094E-4,0,0.0,0.0,0.0,1.0,0,0.16892597,0.71637124,0.060479667,0.124197,2,16,972,3,0,1.0,0.5922836287799792,320.2633744855967,0,0,758029843,12
0,0,0,1.0,1.0,1,2,6,0,9,0,0,7549,235,14233,0,0.002034588,0,0.0,0.0,0.0,1.0,0,0.02455357,0.7782738,0.15104167,0.2506173,2,13,1422,1,0,1.0,0.486090775988287,24.48382559774965,0,0,431279433,12
7,2,14,1.0,0.0,0,17,1,0,13,0,0,76,2,-1,0,8.312552E-4,0,0.0,0.0,0.0,0.9642857142857143,0,0.012045231,0.7927729,0.0747296,0.10584958,2,23,4200,9,0,1.0,0.45195379700172034,1031.5580952380951,0,0,142044185,5
23,2,46,1.0,0.0,0,0,2,1,159,0,0,3412,0,-1,1,9.587728E-4,0,0.0,0.0,0.0,0.9411764705882353,1,0.07325103,0.8131687,0.10205761,0.16,2,55,1083,5,0,1.5555556,0.43045267489711936,4844.853185595572,0,0,425924549,12
11,6,66,1.0,0.0,1,10,4,0,129,0,0,2935,2,-1,0,0.0010940919,0,0.0,0.0,0.0,0.9920634920634921,0,0.08763441,0.8107527,0.0844086,0.13215488,2,53,1746,1,0,1.0,0.3543010752688172,4336.458190148908,0,0,630776701,12
13,6,78,1.0,0.0,0,16,2,0,45,0,1,6,-225,5,0,0.0042735045,1,0.0,0.0,0.0,0.9717741935483871,0,0.10196468,0.78836113,0.08629694,0.14380439,3,20,4017,0,0,1.0,0.3170853021636409,116.75180482947474,0,0,808055219,5
13,6,78,1.0,0.0,0,16,2,0,45,0,1,6,-225,5,0,0.0042735045,1,0.0,0.0,0.0,0.9717741935483871,0,0.10196468,0.78836113,0.08629694,0.14380439,3,20,4017,0,0,1.0,0.3170853021636409,116.75180482947474,0,0,808055219,11
11,6,66,1.0,0.0,0,8,1,1,116,0,0,20600,-3,1860427,0,0.0033783785,0,0.0,0.0,0.0,0.9875659905529314,0,0.06906989,0.809301,0.12795818,0.20898877,2,20,3560,3,0,1.1666666,0.26485148514851486,3173.4731585518075,0,0,415095334,12
36,4,144,1.0,0.027777777777777776,1,2,1,0,26,0,0,2298,9,-1,0,3.8804812E-4,0,0.0,0.0,0.0,0.990990990990991,0,0.036433894,0.77394426,0.109853715,0.17502199,3,20,3730,9,0,1.0909091,0.4659714599341383,364.4800504652263,0,0,354022597,2
36,4,144,1.0,0.027777777777777776,1,2,1,0,26,0,0,2298,9,-1,0,3.8804812E-4,0,0.0,0.0,0.0,0.990990990990991,0,0.036433894,0.77394426,0.109853715,0.17502199,3,20,3730,9,0,1.0909091,0.4659714599341383,364.4800504652263,0,0,354022597,11
1,7,7,1.0,0.0,1,1,5,0,25,0,0,112,-51,-1,0,7.581501E-4,0,0.0,0.0,0.0,0.9285714285714286,0,0.13356164,0.7089041,0.05479452,0.10526316,2,10,283,4,0,1.0,0.7636986301369864,618.7420494699646,0,0,253106958,12
17,2,34,1.0,0.0,1,14,6,0,14,0,0,3374,1,-1,0,5.970149E-4,0,0.0,0.0,0.0,0.9242424242424242,1,0.13891444,0.7451702,0.081876725,0.15614036,3,14,1091,0,0,1.0,0.628099173553719,467.26061717079125,0,0,788463348,12
5,2,10,1.0,0.2,1,19,6,0,0,0,0,7129,1523,-1,0,5.787037E-4,0,2.0,1.0,0.0,0.95,0,0.020192308,0.8094729,0.057941597,0.079226725,2,29,27819,12,0,1.325,0.33902890502634203,16658.26665228803,0,0,329920271,3
41,2,82,1.0,0.0,1,16,4,0,24,0,0,151,-702,-1,0,6.297229E-4,0,0.0,0.0,0.0,0.9939024390243902,0,0.021122087,0.8104478,0.058017414,0.07933372,2,29,25723,10,0,1.0,0.34183095842279915,14.171908408817012,0,0,314553352,5
0,0,0,1.0,1.0,1,2,4,0,0,0,1,243,-122,243,0,8.8066934E-4,1,0.0,0.0,0.0,1.0,0,0.019842936,0.81089264,0.058090042,0.079254076,3,29,33363,13,0,1.0,0.33535032801126324,0.0,0,0,402626374,12
1,23,23,1.0,0.0,0,20,5,1,149,0,0,364,-893,-1,3,0.0037453184,0,0.0,0.0,0.0,0.5,0,0.017789073,0.81130874,0.15756035,0.24775225,2,51,1445,3,0,1.0833334,0.5730622617534943,5542.648760309073,0,0,264526571,3
29,3,87,1.0,0.0,1,19,4,0,132,0,1,4,-176,2,0,0.09677419,0,0.0,0.0,0.0,0.99375,1,0.08132045,0.7141707,0.10185185,0.19181198,8,77,2484,1,0,0,0.44234632382482925,0.0,0,0,662342045,12
47,4,188,1.0,0.0,0,20,6,0,0,0,0,38193,464,44669,0,0.014376997,0,0.0,0.0,0.0,0.9946808510638299,1,0.014965464,0.7787158,0.070990026,0.10247415,3,14,7400,15,0,1.1587301,0.4619120654396728,28989.350723626965,0,0,427971770,12
